1.9,0.9463,1.4463
1.91,0.94302,1.44302
1.92,0.939645,1.43965
1.93,0.936177,1.43618
1.94,0.932615,1.43262
1.95,0.92896,1.42896
1.96,0.925212,1.42521
1.97,0.921371,1.42137
1.98,0.917438,1.41744
1.99,0.913413,1.41341
2,0.909297,1.4093
2.01,0.905091,1.40509
2.02,0.900793,1.40079
2.03,0.896406,1.39641
2.04,0.891929,1.39193
2.05,0.887362,1.38736
2.06,0.882707,1.38271
2.07,0.877964,1.37796
2.08,0.873133,1.37313
2.09,0.868215,1.36821
2.1,0.863209,1.36321
2.11,0.858118,1.35812
2.12,0.85294,1.35294
2.13,0.847678,1.34768
2.14,0.84233,1.34233
2.15,0.836899,1.3369
2.16,0.831383,1.33138
2.17,0.825785,1.32578
2.18,0.820104,1.3201
2.19,0.814341,1.31434
2.2,0.808496,1.3085
2.21,0.802571,1.30257
2.22,0.796565,1.29657
2.23,0.79048,1.29048
2.24,0.784316,1.28432
2.25,0.778073,1.27807
2.26,0.771753,1.27175
2.27,0.765355,1.26535
2.28,0.758881,1.25888
2.29,0.752331,1.25233
2.3,0.745705,1.24571
2.31,0.739005,1.23901
2.32,0.732231,1.23223
2.33,0.725384,1.22538
2.34,0.718465,1.21846
2.35,0.711473,1.21147
2.36,0.704411,1.20441
2.37,0.697278,1.19728
2.38,0.690075,1.19007
2.39,0.682803,1.1828
2.4,0.675463,1.17546
2.41,0.668056,1.16806
2.42,0.660581,1.16058
2.43,0.653041,1.15304
2.44,0.645435,1.14543
2.45,0.637765,1.13776
2.46,0.630031,1.13003
2.47,0.622234,1.12223
2.48,0.614374,1.11437
2.49,0.606454,1.10645
2.5,0.598472,1.09847
2.51,0.590431,1.09043
2.52,0.582331,1.08233
2.53,0.574172,1.07417
2.54,0.565956,1.06596
2.55,0.557684,1.05768
2.56,0.549355,1.04936
2.57,0.540972,1.04097
2.58,0.532535,1.03253
2.59,0.524044,1.02404
2.6,0.515501,1.0155
2.61,0.506907,1.00691
2.62,0.498262,0.998262
2.63,0.489567,0.989567
2.64,0.480823,0.980823
2.65,0.472031,0.972031
2.66,0.463191,0.963191
2.67,0.454306,0.954306
2.68,0.445375,0.945375
2.69,0.436399,0.936399
2.7,0.42738,0.92738
2.71,0.418318,0.918318
2.72,0.409214,0.909214
2.73,0.400069,0.900069
2.74,0.390885,0.890885
2.75,0.381661,0.881661
2.76,0.372399,0.872399
2.77,0.3631,0.8631
2.78,0.353764,0.853764
2.79,0.344393,0.844393
2.8,0.334988,0.834988
2.81,0.325549,0.825549
2.82,0.316078,0.816078
2.83,0.306575,0.806575
2.84,0.297041,0.797041
2.85,0.287478,0.787478
2.86,0.277886,0.777886
2.87,0.268266,0.768266
2.88,0.258619,0.758619
2.89,0.248947,0.748947
2.9,0.239249,0.739249
2.91,0.229528,0.729528
2.92,0.219784,0.719784
2.93,0.210017,0.710017
2.94,0.20023,0.70023
2.95,0.190423,0.690423
2.96,0.180596,0.680596
2.97,0.170752,0.670752
2.98,0.16089,0.66089
2.99,0.151013,0.651013
3,0.14112,0.64112
3.01,0.131213,0.631213
3.02,0.121293,0.621293
3.03,0.111361,0.611361
3.04,0.101418,0.601418
3.05,0.0914646,0.591465
3.06,0.0815022,0.581502
3.07,0.0715315,0.571532
3.08,0.0615537,0.561554
3.09,0.0515698,0.55157
3.1,0.0415807,0.541581
3.11,0.0315874,0.531587
3.12,0.021591,0.521591
3.13,0.0115924,0.511592
3.14,0.00159265,0.501593
3.15,-0.00840725,0.491593
3.16,-0.0184063,0.481594
3.17,-0.0284035,0.471596
3.18,-0.0383979,0.461602
3.19,-0.0483884,0.451612
3.2,-0.0583741,0.441626
3.21,-0.068354,0.431646
3.22,-0.078327,0.421673
3.23,-0.0882922,0.411708
3.24,-0.0982486,0.401751
3.25,-0.108195,0.391805
3.26,-0.118131,0.381869
3.27,-0.128055,0.371945
3.28,-0.137966,0.362034
3.29,-0.147863,0.352137
3.3,-0.157746,0.342254
3.31,-0.167612,0.332388
3.32,-0.177462,0.322538
3.33,-0.187295,0.312705
3.34,-0.197108,0.302892
3.35,-0.206902,0.293098
3.36,-0.216675,0.283325
3.37,-0.226427,0.273573
3.38,-0.236155,0.263845
3.39,-0.245861,0.254139
3.4,-0.255541,0.244459
3.41,-0.265196,0.234804
3.42,-0.274825,0.225175
3.43,-0.284426,0.215574
3.44,-0.293998,0.206002
3.45,-0.303542,0.196458
3.46,-0.313054,0.186946
3.47,-0.322536,0.177464
3.48,-0.331985,0.168015
3.49,-0.341401,0.158599
3.5,-0.350783,0.149217
3.51,-0.36013,0.13987
3.52,-0.369441,0.130559
3.53,-0.378715,0.121285
3.54,-0.387951,0.112049
3.55,-0.397148,0.102852
3.56,-0.406306,0.0936943
3.57,-0.415423,0.0845774
3.58,-0.424498,0.075502
3.59,-0.433531,0.0664691
3.6,-0.44252,0.0574796
3.61,-0.451466,0.0485342
3.62,-0.460366,0.0396341
3.63,-0.46922,0.03078
3.64,-0.478027,0.0219728
3.65,-0.486787,0.0132134
3.66,-0.495497,0.00450263
3.67,-0.504159,-0.00415855
3.68,-0.512769,-0.0127693
3.69,-0.521329,-0.0213288
3.7,-0.529836,-0.0298361
3.71,-0.538291,-0.0382905
3.72,-0.546691,-0.046691
3.73,-0.555037,-0.0550369
3.74,-0.563327,-0.0633273
3.75,-0.571561,-0.0715613
3.76,-0.579738,-0.0797382
3.77,-0.587857,-0.0878571
3.78,-0.595917,-0.0959172
3.79,-0.603918,-0.103918
3.8,-0.611858,-0.111858
3.81,-0.619737,-0.119737
3.82,-0.627554,-0.127554
3.83,-0.635308,-0.135308
3.84,-0.642999,-0.142999
3.85,-0.650625,-0.150625
3.86,-0.658186,-0.158186
3.87,-0.665682,-0.165682
3.88,-0.673111,-0.173111
3.89,-0.680473,-0.180473
3.9,-0.687766,-0.187766
3.91,-0.694991,-0.194991
3.92,-0.702146,-0.202146
3.93,-0.709231,-0.209231
3.94,-0.716246,-0.216246
3.95,-0.723188,-0.223188
3.96,-0.730058,-0.230058
3.97,-0.736856,-0.236856
3.98,-0.743579,-0.243579
3.99,-0.750228,-0.250228
4,-0.756802,-0.256802
4.01,-0.763301,-0.263301
4.02,-0.769723,-0.269723
4.03,-0.776068,-0.276068
4.04,-0.782336,-0.282336
4.05,-0.788525,-0.288525
4.06,-0.794636,-0.294636
4.07,-0.800667,-0.300667
4.08,-0.806618,-0.306618
4.09,-0.812488,-0.312488
4.1,-0.818277,-0.318277
4.11,-0.823984,-0.323984
4.12,-0.829609,-0.329609
4.13,-0.835151,-0.335151
4.14,-0.840609,-0.340609
4.15,-0.845984,-0.345984
4.16,-0.851273,-0.351273
4.17,-0.856478,-0.356478
4.18,-0.861597,-0.361597
4.19,-0.86663,-0.36663
4.2,-0.871576,-0.371576
4.21,-0.876435,-0.376435
4.22,-0.881206,-0.381206
4.23,-0.885889,-0.385889
4.24,-0.890484,-0.390484
4.25,-0.894989,-0.394989
4.26,-0.899405,-0.399405
4.27,-0.903732,-0.403732
4.28,-0.907967,-0.407967
4.29,-0.912112,-0.412112
4.3,-0.916166,-0.416166
4.31,-0.920128,-0.420128
4.32,-0.923998,-0.423998
4.33,-0.927776,-0.427776
4.34,-0.931461,-0.431461
4.35,-0.935053,-0.435053
4.36,-0.938551,-0.438551
4.37,-0.941955,-0.441955
4.38,-0.945266,-0.445266
4.39,-0.948481,-0.448481
4.4,-0.951602,-0.451602
4.41,-0.954628,-0.454628
4.42,-0.957558,-0.457558
4.43,-0.960392,-0.460392
4.44,-0.963131,-0.463131
4.45,-0.965773,-0.465773
4.46,-0.968319,-0.468319
4.47,-0.970767,-0.470767
4.48,-0.973119,-0.473119
4.49,-0.975373,-0.475373
4.5,-0.97753,-0.47753
4.51,-0.979589,-0.479589
4.52,-0.98155,-0.48155
4.53,-0.983413,-0.483413
4.54,-0.985178,-0.485178
4.55,-0.986844,-0.486844
4.56,-0.988411,-0.488411
4.57,-0.98988,-0.48988
4.58,-0.991249,-0.491249
4.59,-0.99252,-0.49252
4.6,-0.993691,-0.493691
4.61,-0.994763,-0.494763
4.62,-0.995735,-0.495735
4.63,-0.996608,-0.496608
4.64,-0.997381,-0.497381
4.65,-0.998054,-0.498054
4.66,-0.998628,-0.498628
4.67,-0.999102,-0.499102
4.68,-0.999476,-0.499476
4.69,-0.999749,-0.499749
4.7,-0.999923,-0.499923
4.71,-0.999997,-0.499997
4.72,-0.999971,-0.499971
4.73,-0.999845,-0.499845
4.74,-0.999619,-0.499619
4.75,-0.999293,-0.499293
4.76,-0.998867,-0.498867
4.77,-0.998341,-0.498341
4.78,-0.997715,-0.497715
4.79,-0.99699,-0.49699
4.8,-0.996165,-0.496165
4.81,-0.99524,-0.49524
4.82,-0.994216,-0.494216
4.83,-0.993092,-0.493092
4.84,-0.991869,-0.491869
4.85,-0.990547,-0.490547
4.86,-0.989125,-0.489125
4.87,-0.987605,-0.487605
4.88,-0.985986,-0.485986
4.89,-0.984269,-0.484269
4.9,-0.982453,-0.482453
4.91,-0.980538,-0.480538
4.92,-0.978526,-0.478526
4.93,-0.976416,-0.476416
4.94,-0.974208,-0.474208
4.95,-0.971903,-0.471903
4.96,-0.969501,-0.469501
4.97,-0.967001,-0.467001
4.98,-0.964405,-0.464405
4.99,-0.961713,-0.461713
5,-0.958924,-0.458924
5.01,-0.95604,-0.45604
5.02,-0.95306,-0.45306
5.03,-0.949984,-0.449984
5.04,-0.946814,-0.446814
5.05,-0.943549,-0.443549
5.06,-0.940189,-0.440189
5.07,-0.936736,-0.436736
5.08,-0.933189,-0.433189
5.09,-0.929548,-0.429548
5.1,-0.925815,-0.425815
5.11,-0.921989,-0.421989
5.12,-0.91807,-0.41807
5.13,-0.91406,-0.41406
5.14,-0.909959,-0.409959
5.15,-0.905767,-0.405767
5.16,-0.901484,-0.401484
5.17,-0.897111,-0.397111
5.18,-0.892648,-0.392648
5.19,-0.888096,-0.388096
5.2,-0.883455,-0.383455
5.21,-0.878725,-0.378725
5.22,-0.873908,-0.373908
5.23,-0.869004,-0.369004
5.24,-0.864012,-0.364012
5.25,-0.858934,-0.358934
5.26,-0.853771,-0.353771
5.27,-0.848522,-0.348522
5.28,-0.843188,-0.343188
5.29,-0.837769,-0.337769
5.3,-0.832267,-0.332267
5.31,-0.826682,-0.326682
5.32,-0.821014,-0.321014
5.33,-0.815264,-0.315264
5.34,-0.809433,-0.309433
5.35,-0.80352,-0.30352
5.36,-0.797527,-0.297527
5.37,-0.791455,-0.291455
5.38,-0.785303,-0.285303
5.39,-0.779073,-0.279073
5.4,-0.772764,-0.272764
5.41,-0.766379,-0.266379
5.42,-0.759917,-0.259917
5.43,-0.753379,-0.253379
5.44,-0.746765,-0.246765
5.45,-0.740077,-0.240077
5.46,-0.733315,-0.233315
5.47,-0.72648,-0.22648
5.48,-0.719572,-0.219572
5.49,-0.712592,-0.212592
5.5,-0.70554,-0.20554
5.51,-0.698418,-0.198418
5.52,-0.691227,-0.191227
5.53,-0.683966,-0.183966
5.54,-0.676637,-0.176637
5.55,-0.66924,-0.16924
5.56,-0.661776,-0.161776
5.57,-0.654246,-0.154246
5.58,-0.646651,-0.146651
5.59,-0.638991,-0.138991
5.6,-0.631267,-0.131267
5.61,-0.62348,-0.12348
5.62,-0.61563,-0.11563
5.63,-0.607719,-0.107719
5.64,-0.599747,-0.0997473
5.65,-0.591716,-0.0917156
5.66,-0.583625,-0.0836247
5.67,-0.575475,-0.0754754
5.68,-0.567269,-0.0672686
5.69,-0.559005,-0.059005
5.7,-0.550686,-0.0506855
5.71,-0.542311,-0.042311
5.72,-0.533882,-0.0338823
5.73,-0.5254,-0.0254001
5.74,-0.516865,-0.0168654
5.75,-0.508279,-0.00827908
5.76,-0.499642,0.000358117
5.77,-0.490955,0.00904528
5.78,-0.482218,0.0177815
5.79,-0.473434,0.026566
5.8,-0.464602,0.0353978
5.81,-0.455724,0.0442761
5.82,-0.4468,0.0531999
5.83,-0.437832,0.0621685
5.84,-0.428819,0.0711808
5.85,-0.419764,0.080236
5.86,-0.410667,0.0893332
5.87,-0.401529,0.0984714
5.88,-0.39235,0.10765
5.89,-0.383133,0.116867
5.9,-0.373877,0.126123
5.91,-0.364583,0.135417
5.92,-0.355254,0.144746
5.93,-0.345888,0.154112
5.94,-0.336488,0.163512
5.95,-0.327055,0.172945
5.96,-0.317589,0.182411
5.97,-0.308091,0.191909
5.98,-0.298562,0.201438
5.99,-0.289003,0.210997
6,-0.279415,0.220585
6.01,-0.2698,0.2302
6.02,-0.260157,0.239843
6.03,-0.250489,0.249511
6.04,-0.240795,0.259205
6.05,-0.231078,0.268922
6.06,-0.221337,0.278663
6.07,-0.211574,0.288426
6.08,-0.20179,0.29821
6.09,-0.191986,0.308014
6.1,-0.182163,0.317837
6.11,-0.172321,0.327679
6.12,-0.162462,0.337538
6.13,-0.152587,0.347413
6.14,-0.142697,0.357303
6.15,-0.132792,0.367208
6.16,-0.122874,0.377126
6.17,-0.112944,0.387056
6.18,-0.103002,0.396998
6.19,-0.0930505,0.406949
6.2,-0.0830894,0.416911
6.21,-0.07312,0.42688
6.22,-0.0631433,0.436857
6.23,-0.0531602,0.44684
6.24,-0.0431719,0.456828
6.25,-0.0331792,0.466821
6.26,-0.0231832,0.476817
6.27,-0.0131849,0.486815
6.28,-0.0031853,0.496815
6.29,0.00681464,0.506815
6.3,0.0168139,0.516814
6.31,0.0268115,0.526811
6.32,0.0368064,0.536806
6.33,0.0467976,0.546798
6.34,0.0567841,0.556784
6.35,0.066765,0.566765
6.36,0.0767392,0.576739
6.37,0.0867057,0.586706
6.38,0.0966635,0.596664
6.39,0.106612,0.606612
6.4,0.116549,0.616549
6.41,0.126475,0.626475
6.42,0.136388,0.636388
6.43,0.146288,0.646288
6.44,0.156173,0.656173
6.45,0.166042,0.666042
6.46,0.175895,0.675895
6.47,0.18573,0.68573
6.48,0.195547,0.695547
6.49,0.205344,0.705344
6.5,0.21512,0.71512
6.51,0.224875,0.724875
6.52,0.234607,0.734607
6.53,0.244316,0.744316
6.54,0.254001,0.754001
6.55,0.26366,0.76366
6.56,0.273293,0.773293
6.57,0.282898,0.782898
6.58,0.292476,0.792476
6.59,0.302024,0.802024
6.6,0.311541,0.811541
6.61,0.321028,0.821028
6.62,0.330482,0.830482
6.63,0.339904,0.839904
6.64,0.349291,0.849291
6.65,0.358644,0.858644
6.66,0.367961,0.867961
6.67,0.37724,0.87724
6.68,0.386483,0.886483
6.69,0.395686,0.895686
6.7,0.40485,0.90485
6.71,0.413973,0.913973
6.72,0.423055,0.923055
6.73,0.432095,0.932095
6.74,0.441092,0.941092
6.75,0.450044,0.950044
6.76,0.458951,0.958951
6.77,0.467813,0.967813
6.78,0.476628,0.976628
6.79,0.485395,0.985395
6.8,0.494113,0.994113
6.81,0.502782,1.00278
6.82,0.511401,1.0114
6.83,0.519969,1.01997
6.84,0.528485,1.02848
6.85,0.536948,1.03695
6.86,0.545357,1.04536
6.87,0.553711,1.05371
6.88,0.562011,1.06201
6.89,0.570254,1.07025
6.9,0.57844,1.07844
6.91,0.586568,1.08657
6.92,0.594637,1.09464
6.93,0.602648,1.10265
6.94,0.610597,1.1106
6.95,0.618486,1.11849
6.96,0.626313,1.12631
6.97,0.634077,1.13408
6.98,0.641778,1.14178
6.99,0.649415,1.14941
7,0.656987,1.15699
7.01,0.664493,1.16449
7.02,0.671932,1.17193
7.03,0.679305,1.1793
7.04,0.686609,1.18661
7.05,0.693845,1.19384
7.06,0.701011,1.20101
7.07,0.708108,1.20811
7.08,0.715133,1.21513
7.09,0.722087,1.22209
7.1,0.728969,1.22897
7.11,0.735778,1.23578
7.12,0.742513,1.24251
7.13,0.749174,1.24917
7.14,0.755761,1.25576
7.15,0.762271,1.26227
7.16,0.768705,1.26871
7.17,0.775063,1.27506
7.18,0.781343,1.28134
7.19,0.787545,1.28754
7.2,0.793668,1.29367
7.21,0.799712,1.29971
7.22,0.805675,1.30568
7.23,0.811559,1.31156
7.24,0.817361,1.31736
7.25,0.823081,1.32308
7.26,0.828719,1.32872
7.27,0.834274,1.33427
7.28,0.839746,1.33975
7.29,0.845133,1.34513
7.3,0.850437,1.35044
7.31,0.855655,1.35565
7.32,0.860787,1.36079
7.33,0.865834,1.36583
7.34,0.870794,1.37079
7.35,0.875667,1.37567
7.36,0.880452,1.38045
7.37,0.885149,1.38515
7.38,0.889758,1.38976
7.39,0.894278,1.39428
7.4,0.898708,1.39871
7.41,0.903049,1.40305
7.42,0.907299,1.4073
7.43,0.911458,1.41146
7.44,0.915526,1.41553
7.45,0.919503,1.4195
7.46,0.923388,1.42339
7.47,0.92718,1.42718
7.48,0.93088,1.43088
7.49,0.934487,1.43449
7.5,0.938,1.438
7.51,0.941419,1.44142
7.52,0.944745,1.44474
7.53,0.947975,1.44798
7.54,0.951111,1.45111
7.55,0.954152,1.45415
7.56,0.957098,1.4571
7.57,0.959947,1.45995
7.58,0.962701,1.4627
7.59,0.965359,1.46536
7.6,0.96792,1.46792
7.61,0.970384,1.47038
7.62,0.972751,1.47275
7.63,0.975021,1.47502
7.64,0.977193,1.47719
7.65,0.979268,1.47927
7.66,0.981244,1.48124
7.67,0.983123,1.48312
7.68,0.984903,1.4849
7.69,0.986585,1.48659
7.7,0.988168,1.48817
7.71,0.989653,1.48965
7.72,0.991038,1.49104
7.73,0.992324,1.49232
7.74,0.993511,1.49351
7.75,0.994599,1.4946
7.76,0.995587,1.49559
7.77,0.996476,1.49648
7.78,0.997265,1.49726
7.79,0.997954,1.49795
7.8,0.998543,1.49854
7.81,0.999033,1.49903
7.82,0.999423,1.49942
7.83,0.999712,1.49971
7.84,0.999902,1.4999
7.85,0.999992,1.49999
7.86,0.999982,1.49998
7.87,0.999872,1.49987
7.88,0.999662,1.49966
7.89,0.999351,1.49935
7.9,0.998941,1.49894
7.91,0.998431,1.49843
7.92,0.997822,1.49782
7.93,0.997112,1.49711
7.94,0.996303,1.4963
7.95,0.995394,1.49539
7.96,0.994385,1.49439
7.97,0.993277,1.49328
7.98,0.99207,1.49207
7.99,0.990764,1.49076
8,0.989358,1.48936
8.01,0.987854,1.48785
8.02,0.986251,1.48625
8.03,0.984549,1.48455
8.04,0.982748,1.48275
8.05,0.98085,1.48085
8.06,0.978853,1.47885
8.07,0.976759,1.47676
8.08,0.974566,1.47457
8.09,0.972277,1.47228
8.1,0.96989,1.46989
8.11,0.967406,1.46741
8.12,0.964825,1.46483
8.13,0.962148,1.46215
8.14,0.959375,1.45937
8.15,0.956506,1.45651
8.16,0.953541,1.45354
8.17,0.95048,1.45048
8.18,0.947325,1.44733
8.19,0.944075,1.44408
8.2,0.940731,1.44073
8.21,0.937292,1.43729
8.22,0.93376,1.43376
8.23,0.930134,1.43013
8.24,0.926415,1.42642
8.25,0.922604,1.4226
8.26,0.918701,1.4187
8.27,0.914705,1.41471
8.28,0.910618,1.41062
8.29,0.90644,1.40644
8.3,0.902172,1.40217
8.31,0.897813,1.39781
8.32,0.893364,1.39336
8.33,0.888827,1.38883
8.34,0.8842,1.3842
8.35,0.879484,1.37948
8.36,0.874681,1.37468
8.37,0.869791,1.36979
8.38,0.864813,1.36481
8.39,0.859749,1.35975
8.4,0.854599,1.3546
8.41,0.849363,1.34936
8.42,0.844043,1.34404
8.43,0.838638,1.33864
8.44,0.833149,1.33315
8.45,0.827577,1.32758
8.46,0.821922,1.32192
8.47,0.816185,1.31619
8.48,0.810367,1.31037
8.49,0.804467,1.30447
8.5,0.798487,1.29849
8.51,0.792427,1.29243
8.52,0.786288,1.28629
8.53,0.78007,1.28007
8.54,0.773774,1.27377
8.55,0.767401,1.2674
8.56,0.760951,1.26095
8.57,0.754425,1.25443
8.58,0.747824,1.24782
8.59,0.741147,1.24115
8.6,0.734397,1.2344
8.61,0.727573,1.22757
8.62,0.720677,1.22068
8.63,0.713708,1.21371
8.64,0.706668,1.20667
8.65,0.699557,1.19956
8.66,0.692377,1.19238
8.67,0.685127,1.18513
8.68,0.677809,1.17781
8.69,0.670422,1.17042
8.7,0.662969,1.16297
8.71,0.65545,1.15545
8.72,0.647865,1.14786
8.73,0.640215,1.14021
8.74,0.632501,1.1325
8.75,0.624724,1.12472
8.76,0.616884,1.11688
8.77,0.608983,1.10898
8.78,0.601021,1.10102
8.79,0.592999,1.093
8.8,0.584917,1.08492
8.81,0.576777,1.07678
8.82,0.568579,1.06858
8.83,0.560325,1.06032
8.84,0.552014,1.05201
8.85,0.543648,1.04365
8.86,0.535228,1.03523
8.87,0.526755,1.02675
8.88,0.518228,1.01823
8.89,0.50965,1.00965
8.9,0.501021,1.00102
8.91,0.492342,0.992342
8.92,0.483613,0.983613
8.93,0.474836,0.974836
8.94,0.466012,0.966012
8.95,0.457141,0.957141
8.96,0.448224,0.948224
8.97,0.439263,0.939263
8.98,0.430257,0.930257
8.99,0.421209,0.921209
9,0.412118,0.912118
9.01,0.402987,0.902987
9.02,0.393815,0.893815
9.03,0.384603,0.884603
9.04,0.375353,0.875353
9.05,0.366066,0.866066
9.06,0.356742,0.856742
9.07,0.347382,0.847382
9.08,0.337988,0.837988
9.09,0.328559,0.828559
9.1,0.319098,0.819098
9.11,0.309605,0.809605
9.12,0.300081,0.800081
9.13,0.290527,0.790527
9.14,0.280944,0.780944
9.15,0.271333,0.771333
9.16,0.261695,0.761695
9.17,0.252031,0.752031
9.18,0.242341,0.742341
9.19,0.232627,0.732627
9.2,0.22289,0.72289
9.21,0.21313,0.71313
9.22,0.20335,0.70335
9.23,0.193549,0.693549
9.24,0.183728,0.683728
9.25,0.173889,0.673889
9.26,0.164033,0.664033
9.27,0.154161,0.654161
9.28,0.144273,0.644273
9.29,0.13437,0.63437
9.3,0.124454,0.624454
9.31,0.114526,0.614526
9.32,0.104586,0.604586
9.33,0.0946361,0.594636
9.34,0.0846764,0.584676
9.35,0.0747083,0.574708
9.36,0.0647327,0.564733
9.37,0.0547506,0.554751
9.38,0.044763,0.544763
9.39,0.034771,0.534771
9.4,0.0247754,0.524775
9.41,0.0147774,0.514777
9.42,0.00477794,0.504778
9.43,-0.00522202,0.494778
9.44,-0.0152215,0.484779
9.45,-0.0252194,0.474781
9.46,-0.0352148,0.464785
9.47,-0.0452066,0.454793
9.48,-0.055194,0.444806
9.49,-0.0651758,0.434824
9.5,-0.0751511,0.424849
9.51,-0.0851189,0.414881
9.52,-0.0950782,0.404922
9.53,-0.105028,0.394972
9.54,-0.114967,0.385033
9.55,-0.124895,0.375105
